idstatefrom,idaction,idstateto,probability,reward
39,88,100,1,-247.4046290709852
39,89,100,1,-249.8946290709852
39,90,100,1,-252.3846290709852
39,91,100,1,-254.8746290709852
39,92,100,1,-257.3646290709852
39,93,100,1,-259.8546290709852
39,94,100,1,-262.3446290709852
39,95,100,1,-264.83462907098516
39,96,100,1,-267.3246290709852
39,97,100,1,-269.81462907098523
39,98,100,1,-272.30462907098513
39,99,100,1,-274.79462907098514
39,100,100,1,-277.2846290709852
40,0,38,0.17929095965283365,6.840000000000001
40,0,39,0.8207090403471663,2.8200000000000003
40,1,39,0.17929095965283365,-25.669999999999995
40,1,40,0.8207090403471663,-29.689999999999994
40,2,40,0.17929095965283365,-28.189999999999998
40,2,41,0.8207090403471663,-32.209999999999994
40,3,41,0.17929095965283365,-30.710000000000004
40,3,42,0.8207090403471663,-34.73
40,4,42,0.17929095965283365,-33.230000000000004
40,4,43,0.8207090403471663,-37.25
40,5,43,0.17929095965283365,-35.74999999999999
40,5,44,0.8207090403471663,-39.76999999999999
40,6,44,0.17929095965283365,-38.27
40,6,45,0.8207090403471663,-42.290000000000006
40,7,45,0.17929095965283365,-40.79
40,7,46,0.8207090403471663,-44.81
40,8,46,0.17929095965283365,-43.309999999999995
40,8,47,0.8207090403471663,-47.32999999999999
40,9,47,0.17929095965283365,-45.83
40,9,48,0.8207090403471663,-49.85
40,10,48,0.17929095965283365,-48.349999999999994
40,10,49,0.8207090403471663,-52.36999999999999
40,11,49,0.17929095965283365,-50.86999999999998
40,11,50,0.8207090403471663,-54.88999999999999
40,12,50,0.17929095965283365,-53.38999999999999
40,12,51,0.8207090403471663,-57.410000000000004
40,13,51,0.17929095965283365,-55.91
40,13,52,0.8207090403471663,-59.93
40,14,52,0.17929095965283365,-58.42999999999999
40,14,53,0.8207090403471663,-62.44999999999998
40,15,53,0.17929095965283365,-60.95
40,15,54,0.8207090403471663,-64.97
40,16,54,0.17929095965283365,-63.46999999999999
40,16,55,0.8207090403471663,-67.49000000000001
40,17,55,0.17929095965283365,-65.99000000000001
40,17,56,0.8207090403471663,-70.01000000000002
40,18,56,0.17929095965283365,-68.51
40,18,57,0.8207090403471663,-72.53
40,19,57,0.17929095965283365,-71.02999999999999
40,19,58,0.8207090403471663,-75.05
40,20,58,0.17929095965283365,-73.55
40,20,59,0.8207090403471663,-77.57000000000001
40,21,59,0.17929095965283365,-76.07
40,21,60,0.8207090403471663,-80.09
40,22,60,0.17929095965283365,-78.58999999999999
40,22,61,0.8207090403471663,-82.60999999999999
40,23,61,0.17929095965283365,-81.11
40,23,62,0.8207090403471663,-85.13
40,24,62,0.17929095965283365,-83.63
40,24,63,0.8207090403471663,-87.65000000000002
40,25,63,0.17929095965283365,-86.15
40,25,64,0.8207090403471663,-90.17000000000003
40,26,64,0.17929095965283365,-88.67
40,26,65,0.8207090403471663,-92.69000000000001
40,27,65,0.17929095965283365,-91.19
40,27,66,0.8207090403471663,-95.21000000000001
40,28,66,0.17929095965283365,-93.71000000000001
40,28,67,0.8207090403471663,-97.73
40,29,67,0.17929095965283365,-96.23000000000002
40,29,68,0.8207090403471663,-100.25000000000001
40,30,68,0.17929095965283365,-98.75
40,30,69,0.8207090403471663,-102.77
40,31,69,0.17929095965283365,-101.27
40,31,70,0.8207090403471663,-105.29
40,32,70,0.17929095965283365,-103.79
40,32,71,0.8207090403471663,-107.80999999999999
40,33,71,0.17929095965283365,-106.30999999999999
40,33,72,0.8207090403471663,-110.33
40,34,72,0.17929095965283365,-108.83
40,34,73,0.8207090403471663,-112.85000000000001
40,35,73,0.17929095965283365,-111.35
40,35,74,0.8207090403471663,-115.37
40,36,74,0.17929095965283365,-113.86999999999999
40,36,75,0.8207090403471663,-117.89000000000001
40,37,75,0.17929095965283365,-116.39
40,37,76,0.8207090403471663,-120.41000000000001
40,38,76,0.17929095965283365,-118.91
40,38,77,0.8207090403471663,-122.93
40,39,77,0.17929095965283365,-121.43
40,39,78,0.8207090403471663,-125.45000000000002
40,40,78,0.17929095965283365,-123.94999999999999
40,40,79,0.8207090403471663,-127.97000000000001
40,41,79,0.17929095965283365,-126.47000000000003
40,41,80,0.8207090403471663,-130.49
40,42,80,0.17929095965283365,-128.99
40,42,81,0.8207090403471663,-133.01000000000002
40,43,81,0.17929095965283365,-131.51000000000002
40,43,82,0.8207090403471663,-135.53
40,44,82,0.17929095965283365,-134.03000000000003
40,44,83,0.8207090403471663,-138.05
40,45,83,0.17929095965283365,-136.55000000000004
40,45,84,0.8207090403471663,-140.57000000000002
40,46,84,0.17929095965283365,-139.07000000000002
40,46,85,0.8207090403471663,-143.09
40,47,85,0.17929095965283365,-141.59000000000003
40,47,86,0.8207090403471663,-145.61
40,48,86,0.17929095965283365,-144.11000000000004
40,48,87,0.8207090403471663,-148.13000000000002
40,49,87,0.17929095965283365,-146.63000000000002
40,49,88,0.8207090403471663,-150.64999999999998
40,50,88,0.17929095965283365,-149.15
40,50,89,0.8207090403471663,-153.17
40,51,89,0.17929095965283365,-151.67000000000002
40,51,90,0.8207090403471663,-155.69
40,52,90,0.17929095965283365,-154.19000000000003
40,52,91,0.8207090403471663,-158.21
40,53,91,0.17929095965283365,-156.71
40,53,92,0.8207090403471663,-160.72999999999996
40,54,92,0.17929095965283365,-159.23000000000002
40,54,93,0.8207090403471663,-163.25
40,55,93,0.17929095965283365,-161.75000000000003
40,55,94,0.8207090403471663,-165.77
40,56,94,0.17929095965283365,-164.27
40,56,95,0.8207090403471663,-168.29
40,57,95,0.17929095965283365,-166.79000000000002
40,57,96,0.8207090403471663,-170.81000000000003
40,58,96,0.17929095965283365,-169.31000000000003
40,58,97,0.8207090403471663,-173.33
40,59,97,0.17929095965283365,-171.83000000000004
40,59,98,0.8207090403471663,-175.85000000000005
40,60,98,0.17929095965283365,-174.35000000000002
40,60,99,0.8207090403471663,-178.37
40,61,99,0.17929095965283365,-176.87000000000003
40,61,100,0.8207090403471663,-180.89000000000001
40,62,100,1,-182.6646290709852
40,63,100,1,-185.15462907098518
40,64,100,1,-187.6446290709852
40,65,100,1,-190.13462907098523
40,66,100,1,-192.62462907098518
40,67,100,1,-195.1146290709852
40,68,100,1,-197.6046290709852
40,69,100,1,-200.0946290709852
40,70,100,1,-202.58462907098522
40,71,100,1,-205.07462907098522
40,72,100,1,-207.5646290709852
40,73,100,1,-210.0546290709852
40,74,100,1,-212.54462907098522
40,75,100,1,-215.0346290709852
40,76,100,1,-217.52462907098518
40,77,100,1,-220.0146290709852
40,78,100,1,-222.5046290709852
40,79,100,1,-224.99462907098518
40,80,100,1,-227.4846290709852
40,81,100,1,-229.9746290709852
40,82,100,1,-232.46462907098518
40,83,100,1,-234.95462907098522
40,84,100,1,-237.44462907098523
40,85,100,1,-239.93462907098518
40,86,100,1,-242.4246290709852
40,87,100,1,-244.9146290709852
40,88,100,1,-247.4046290709852
40,89,100,1,-249.8946290709852
40,90,100,1,-252.3846290709852
40,91,100,1,-254.8746290709852
40,92,100,1,-257.3646290709852
40,93,100,1,-259.8546290709852
40,94,100,1,-262.3446290709852
40,95,100,1,-264.83462907098516
40,96,100,1,-267.3246290709852
40,97,100,1,-269.81462907098523
40,98,100,1,-272.30462907098513
40,99,100,1,-274.79462907098514
40,100,100,1,-277.2846290709852
41,0,39,0.17929095965283365,6.8100000000000005
41,0,40,0.8207090403471663,2.79
41,1,40,0.17929095965283365,-25.699999999999996
41,1,41,0.8207090403471663,-29.719999999999995
41,2,41,0.17929095965283365,-28.220000000000002
41,2,42,0.8207090403471663,-32.239999999999995
41,3,42,0.17929095965283365,-30.740000000000002
41,3,43,0.8207090403471663,-34.76
41,4,43,0.17929095965283365,-33.260000000000005
41,4,44,0.8207090403471663,-37.28
41,5,44,0.17929095965283365,-35.779999999999994
41,5,45,0.8207090403471663,-39.8
41,6,45,0.17929095965283365,-38.300000000000004
41,6,46,0.8207090403471663,-42.32
41,7,46,0.17929095965283365,-40.82
41,7,47,0.8207090403471663,-44.839999999999996
41,8,47,0.17929095965283365,-43.33999999999999
41,8,48,0.8207090403471663,-47.359999999999985
41,9,48,0.17929095965283365,-45.86
41,9,49,0.8207090403471663,-49.88
41,10,49,0.17929095965283365,-48.38
41,10,50,0.8207090403471663,-52.4
41,11,50,0.17929095965283365,-50.89999999999999
41,11,51,0.8207090403471663,-54.919999999999995
41,12,51,0.17929095965283365,-53.42
41,12,52,0.8207090403471663,-57.440000000000005
41,13,52,0.17929095965283365,-55.94
41,13,53,0.8207090403471663,-59.95999999999999
41,14,53,0.17929095965283365,-58.459999999999994
41,14,54,0.8207090403471663,-62.47999999999999
41,15,54,0.17929095965283365,-60.98
41,15,55,0.8207090403471663,-65
41,16,55,0.17929095965283365,-63.49999999999999
41,16,56,0.8207090403471663,-67.52000000000001
41,17,56,0.17929095965283365,-66.02000000000001
41,17,57,0.8207090403471663,-70.04
41,18,57,0.17929095965283365,-68.53999999999999
41,18,58,0.8207090403471663,-72.56
41,19,58,0.17929095965283365,-71.05999999999999
41,19,59,0.8207090403471663,-75.08
41,20,59,0.17929095965283365,-73.58
41,20,60,0.8207090403471663,-77.60000000000001
41,21,60,0.17929095965283365,-76.1
41,21,61,0.8207090403471663,-80.12
41,22,61,0.17929095965283365,-78.61999999999999
41,22,62,0.8207090403471663,-82.64
41,23,62,0.17929095965283365,-81.14
41,23,63,0.8207090403471663,-85.16000000000001
41,24,63,0.17929095965283365,-83.66
41,24,64,0.8207090403471663,-87.68
41,25,64,0.17929095965283365,-86.18
41,25,65,0.8207090403471663,-90.20000000000002
41,26,65,0.17929095965283365,-88.7
41,26,66,0.8207090403471663,-92.72000000000001
41,27,66,0.17929095965283365,-91.22000000000001
41,27,67,0.8207090403471663,-95.24000000000002
41,28,67,0.17929095965283365,-93.74
41,28,68,0.8207090403471663,-97.76
41,29,68,0.17929095965283365,-96.26
41,29,69,0.8207090403471663,-100.28
41,30,69,0.17929095965283365,-98.78
41,30,70,0.8207090403471663,-102.8
41,31,70,0.17929095965283365,-101.3
41,31,71,0.8207090403471663,-105.32000000000001
41,32,71,0.17929095965283365,-103.82
41,32,72,0.8207090403471663,-107.84
41,33,72,0.17929095965283365,-106.33999999999997
41,33,73,0.8207090403471663,-110.36
41,34,73,0.17929095965283365,-108.85999999999999
41,34,74,0.8207090403471663,-112.88000000000001
41,35,74,0.17929095965283365,-111.38
41,35,75,0.8207090403471663,-115.4
41,36,75,0.17929095965283365,-113.9
41,36,76,0.8207090403471663,-117.92000000000002
41,37,76,0.17929095965283365,-116.42
41,37,77,0.8207090403471663,-120.44000000000003
41,38,77,0.17929095965283365,-118.93999999999998
41,38,78,0.8207090403471663,-122.96000000000001
41,39,78,0.17929095965283365,-121.46000000000002
41,39,79,0.8207090403471663,-125.48000000000002
41,40,79,0.17929095965283365,-123.98
41,40,80,0.8207090403471663,-128
41,41,80,0.17929095965283365,-126.50000000000001
41,41,81,0.8207090403471663,-130.52
41,42,81,0.17929095965283365,-129.02
41,42,82,0.8207090403471663,-133.04000000000002
41,43,82,0.17929095965283365,-131.54000000000002
41,43,83,0.8207090403471663,-135.56
41,44,83,0.17929095965283365,-134.06000000000003
41,44,84,0.8207090403471663,-138.08
41,45,84,0.17929095965283365,-136.58000000000004
41,45,85,0.8207090403471663,-140.60000000000002
41,46,85,0.17929095965283365,-139.10000000000002
41,46,86,0.8207090403471663,-143.12
41,47,86,0.17929095965283365,-141.62000000000003
41,47,87,0.8207090403471663,-145.64000000000001
41,48,87,0.17929095965283365,-144.14000000000004
41,48,88,0.8207090403471663,-148.16
41,49,88,0.17929095965283365,-146.66
41,49,89,0.8207090403471663,-150.67999999999998
41,50,89,0.17929095965283365,-149.18
41,50,90,0.8207090403471663,-153.2
41,51,90,0.17929095965283365,-151.70000000000002
41,51,91,0.8207090403471663,-155.72
41,52,91,0.17929095965283365,-154.22000000000003
41,52,92,0.8207090403471663,-158.24
41,53,92,0.17929095965283365,-156.74
41,53,93,0.8207090403471663,-160.76
41,54,93,0.17929095965283365,-159.26000000000002
41,54,94,0.8207090403471663,-163.28
41,55,94,0.17929095965283365,-161.78000000000003
41,55,95,0.8207090403471663,-165.8
41,56,95,0.17929095965283365,-164.3
41,56,96,0.8207090403471663,-168.32
41,57,96,0.17929095965283365,-166.82000000000002
41,57,97,0.8207090403471663,-170.84
41,58,97,0.17929095965283365,-169.34000000000003
41,58,98,0.8207090403471663,-173.36
41,59,98,0.17929095965283365,-171.86000000000004
41,59,99,0.8207090403471663,-175.88000000000002
41,60,99,0.17929095965283365,-174.38000000000002
41,60,100,0.8207090403471663,-178.40000000000003
41,61,100,1,-180.17462907098522
41,62,100,1,-182.6646290709852
41,63,100,1,-185.15462907098518
41,64,100,1,-187.6446290709852
41,65,100,1,-190.13462907098523
41,66,100,1,-192.62462907098518
41,67,100,1,-195.1146290709852
41,68,100,1,-197.6046290709852
41,69,100,1,-200.0946290709852
41,70,100,1,-202.58462907098522
41,71,100,1,-205.07462907098522
41,72,100,1,-207.5646290709852
41,73,100,1,-210.0546290709852
41,74,100,1,-212.54462907098522
41,75,100,1,-215.0346290709852
41,76,100,1,-217.52462907098518
41,77,100,1,-220.0146290709852
41,78,100,1,-222.5046290709852
41,79,100,1,-224.99462907098518
41,80,100,1,-227.4846290709852
41,81,100,1,-229.9746290709852
41,82,100,1,-232.46462907098518
41,83,100,1,-234.95462907098522
41,84,100,1,-237.44462907098523
41,85,100,1,-239.93462907098518
41,86,100,1,-242.4246290709852
41,87,100,1,-244.9146290709852
41,88,100,1,-247.4046290709852
41,89,100,1,-249.8946290709852
41,90,100,1,-252.3846290709852
41,91,100,1,-254.8746290709852
41,92,100,1,-257.3646290709852
41,93,100,1,-259.8546290709852
41,94,100,1,-262.3446290709852
41,95,100,1,-264.83462907098516
41,96,100,1,-267.3246290709852
41,97,100,1,-269.81462907098523
41,98,100,1,-272.30462907098513
41,99,100,1,-274.79462907098514
41,100,100,1,-277.2846290709852
42,0,40,0.17929095965283365,6.78
42,0,41,0.8207090403471663,2.7600000000000002
42,1,41,0.17929095965283365,-25.729999999999993
42,1,42,0.8207090403471663,-29.749999999999996
42,2,42,0.17929095965283365,-28.25
42,2,43,0.8207090403471663,-32.269999999999996
42,3,43,0.17929095965283365,-30.77
42,3,44,0.8207090403471663,-34.79
42,4,44,0.17929095965283365,-33.29
42,4,45,0.8207090403471663,-37.31
42,5,45,0.17929095965283365,-35.809999999999995
42,5,46,0.8207090403471663,-39.83
42,6,46,0.17929095965283365,-38.330000000000005
42,6,47,0.8207090403471663,-42.349999999999994
42,7,47,0.17929095965283365,-40.849999999999994
42,7,48,0.8207090403471663,-44.86999999999999
42,8,48,0.17929095965283365,-43.36999999999999
42,8,49,0.8207090403471663,-47.38999999999999
42,9,49,0.17929095965283365,-45.89
42,9,50,0.8207090403471663,-49.910000000000004
42,10,50,0.17929095965283365,-48.40999999999999
42,10,51,0.8207090403471663,-52.43
42,11,51,0.17929095965283365,-50.92999999999999
42,11,52,0.8207090403471663,-54.949999999999996
42,12,52,0.17929095965283365,-53.45
42,12,53,0.8207090403471663,-57.46999999999999
42,13,53,0.17929095965283365,-55.97
42,13,54,0.8207090403471663,-59.989999999999995
42,14,54,0.17929095965283365,-58.48999999999999
42,14,55,0.8207090403471663,-62.50999999999999
42,15,55,0.17929095965283365,-61.01
42,15,56,0.8207090403471663,-65.03
42,16,56,0.17929095965283365,-63.53
42,16,57,0.8207090403471663,-67.55
42,17,57,0.17929095965283365,-66.05
42,17,58,0.8207090403471663,-70.07000000000001
42,18,58,0.17929095965283365,-68.57
42,18,59,0.8207090403471663,-72.59
42,19,59,0.17929095965283365,-71.08999999999999
42,19,60,0.8207090403471663,-75.11
42,20,60,0.17929095965283365,-73.61
42,20,61,0.8207090403471663,-77.63000000000001
42,21,61,0.17929095965283365,-76.13
42,21,62,0.8207090403471663,-80.15000000000002
42,22,62,0.17929095965283365,-78.64999999999999
42,22,63,0.8207090403471663,-82.67
42,23,63,0.17929095965283365,-81.17
42,23,64,0.8207090403471663,-85.19000000000001
42,24,64,0.17929095965283365,-83.69
42,24,65,0.8207090403471663,-87.71000000000001
42,25,65,0.17929095965283365,-86.21000000000001
42,25,66,0.8207090403471663,-90.23000000000002
42,26,66,0.17929095965283365,-88.73
42,26,67,0.8207090403471663,-92.75000000000001
42,27,67,0.17929095965283365,-91.25
42,27,68,0.8207090403471663,-95.27000000000001
42,28,68,0.17929095965283365,-93.76999999999998
42,28,69,0.8207090403471663,-97.78999999999998
42,29,69,0.17929095965283365,-96.28999999999999
42,29,70,0.8207090403471663,-100.30999999999999
42,30,70,0.17929095965283365,-98.80999999999999
42,30,71,0.8207090403471663,-102.83
42,31,71,0.17929095965283365,-101.33
42,31,72,0.8207090403471663,-105.35000000000001
42,32,72,0.17929095965283365,-103.84999999999998
42,32,73,0.8207090403471663,-107.87
42,33,73,0.17929095965283365,-106.36999999999999
42,33,74,0.8207090403471663,-110.39
42,34,74,0.17929095965283365,-108.89
42,34,75,0.8207090403471663,-112.91000000000001
42,35,75,0.17929095965283365,-111.41
42,35,76,0.8207090403471663,-115.43
42,36,76,0.17929095965283365,-113.93
42,36,77,0.8207090403471663,-117.95000000000002
42,37,77,0.17929095965283365,-116.45000000000002
42,37,78,0.8207090403471663,-120.47000000000001
42,38,78,0.17929095965283365,-118.97
42,38,79,0.8207090403471663,-122.99000000000001
42,39,79,0.17929095965283365,-121.49000000000001
42,39,80,0.8207090403471663,-125.51000000000002
42,40,80,0.17929095965283365,-124.01
42,40,81,0.8207090403471663,-128.03
42,41,81,0.17929095965283365,-126.53
42,41,82,0.8207090403471663,-130.55
42,42,82,0.17929095965283365,-129.05
42,42,83,0.8207090403471663,-133.07000000000002
42,43,83,0.17929095965283365,-131.57000000000002
42,43,84,0.8207090403471663,-135.59
42,44,84,0.17929095965283365,-134.09000000000003
42,44,85,0.8207090403471663,-138.11
42,45,85,0.17929095965283365,-136.61000000000004
42,45,86,0.8207090403471663,-140.63000000000002
42,46,86,0.17929095965283365,-139.13000000000002
42,46,87,0.8207090403471663,-143.15
42,47,87,0.17929095965283365,-141.65000000000003
42,47,88,0.8207090403471663,-145.67
42,48,88,0.17929095965283365,-144.17000000000002
42,48,89,0.8207090403471663,-148.19
42,49,89,0.17929095965283365,-146.69
42,49,90,0.8207090403471663,-150.70999999999998
42,50,90,0.17929095965283365,-149.21
42,50,91,0.8207090403471663,-153.23
42,51,91,0.17929095965283365,-151.73000000000002
42,51,92,0.8207090403471663,-155.75
42,52,92,0.17929095965283365,-154.25000000000003
42,52,93,0.8207090403471663,-158.27
42,53,93,0.17929095965283365,-156.77
42,53,94,0.8207090403471663,-160.79
42,54,94,0.17929095965283365,-159.29000000000002
42,54,95,0.8207090403471663,-163.31000000000003
42,55,95,0.17929095965283365,-161.81000000000003
42,55,96,0.8207090403471663,-165.83
42,56,96,0.17929095965283365,-164.33
42,56,97,0.8207090403471663,-168.35
42,57,97,0.17929095965283365,-166.85000000000002
42,57,98,0.8207090403471663,-170.87
42,58,98,0.17929095965283365,-169.37000000000003
42,58,99,0.8207090403471663,-173.39000000000001
42,59,99,0.17929095965283365,-171.89000000000004
42,59,100,0.8207090403471663,-175.91000000000003
42,60,100,1,-177.6846290709852
42,61,100,1,-180.17462907098522
42,62,100,1,-182.6646290709852
42,63,100,1,-185.15462907098518
42,64,100,1,-187.6446290709852
42,65,100,1,-190.13462907098523
42,66,100,1,-192.62462907098518
42,67,100,1,-195.1146290709852
42,68,100,1,-197.6046290709852
42,69,100,1,-200.0946290709852
42,70,100,1,-202.58462907098522
42,71,100,1,-205.07462907098522
42,72,100,1,-207.5646290709852
42,73,100,1,-210.0546290709852
42,74,100,1,-212.54462907098522
42,75,100,1,-215.0346290709852
42,76,100,1,-217.52462907098518
42,77,100,1,-220.0146290709852
42,78,100,1,-222.5046290709852
42,79,100,1,-224.99462907098518
42,80,100,1,-227.4846290709852
42,81,100,1,-229.9746290709852
42,82,100,1,-232.46462907098518
42,83,100,1,-234.95462907098522
42,84,100,1,-237.44462907098523
42,85,100,1,-239.93462907098518
42,86,100,1,-242.4246290709852
42,87,100,1,-244.9146290709852
42,88,100,1,-247.4046290709852
42,89,100,1,-249.8946290709852
42,90,100,1,-252.3846290709852
42,91,100,1,-254.8746290709852
42,92,100,1,-257.3646290709852
42,93,100,1,-259.8546290709852
42,94,100,1,-262.3446290709852
42,95,100,1,-264.83462907098516
42,96,100,1,-267.3246290709852
42,97,100,1,-269.81462907098523
42,98,100,1,-272.30462907098513
42,99,100,1,-274.79462907098514
42,100,100,1,-277.2846290709852
43,0,41,0.17929095965283365,6.75
43,0,42,0.8207090403471663,2.7300000000000004
43,1,42,0.17929095965283365,-25.759999999999998
43,1,43,0.8207090403471663,-29.779999999999994
43,2,43,0.17929095965283365,-28.279999999999998
43,2,44,0.8207090403471663,-32.3
43,3,44,0.17929095965283365,-30.8
43,3,45,0.8207090403471663,-34.82
43,4,45,0.17929095965283365,-33.32
43,4,46,0.8207090403471663,-37.34
43,5,46,0.17929095965283365,-35.839999999999996
43,5,47,0.8207090403471663,-39.859999999999985
43,6,47,0.17929095965283365,-38.36
43,6,48,0.8207090403471663,-42.38
43,7,48,0.17929095965283365,-40.879999999999995
43,7,49,0.8207090403471663,-44.9
43,8,49,0.17929095965283365,-43.39999999999999
43,8,50,0.8207090403471663,-47.419999999999995
43,9,50,0.17929095965283365,-45.92000000000001
43,9,51,0.8207090403471663,-49.940000000000005
43,10,51,0.17929095965283365,-48.44
43,10,52,0.8207090403471663,-52.46
43,11,52,0.17929095965283365,-50.959999999999994
43,11,53,0.8207090403471663,-54.97999999999999
43,12,53,0.17929095965283365,-53.480000000000004
43,12,54,0.8207090403471663,-57.5
43,13,54,0.17929095965283365,-55.99999999999999
43,13,55,0.8207090403471663,-60.019999999999996
43,14,55,0.17929095965283365,-58.51999999999999
43,14,56,0.8207090403471663,-62.53999999999999
43,15,56,0.17929095965283365,-61.04
43,15,57,0.8207090403471663,-65.06
43,16,57,0.17929095965283365,-63.55999999999999
43,16,58,0.8207090403471663,-67.58
43,17,58,0.17929095965283365,-66.08
43,17,59,0.8207090403471663,-70.10000000000001
43,18,59,0.17929095965283365,-68.6
43,18,60,0.8207090403471663,-72.62
43,19,60,0.17929095965283365,-71.11999999999999
43,19,61,0.8207090403471663,-75.14
43,20,61,0.17929095965283365,-73.64
43,20,62,0.8207090403471663,-77.66000000000001
43,21,62,0.17929095965283365,-76.16
43,21,63,0.8207090403471663,-80.18
43,22,63,0.17929095965283365,-78.67999999999999
43,22,64,0.8207090403471663,-82.7
43,23,64,0.17929095965283365,-81.2
43,23,65,0.8207090403471663,-85.22000000000001
43,24,65,0.17929095965283365,-83.72
43,24,66,0.8207090403471663,-87.74000000000002
43,25,66,0.17929095965283365,-86.24000000000001
43,25,67,0.8207090403471663,-90.26
43,26,67,0.17929095965283365,-88.76
43,26,68,0.8207090403471663,-92.78000000000002
43,27,68,0.17929095965283365,-91.27999999999999
43,27,69,0.8207090403471663,-95.3
43,28,69,0.17929095965283365,-93.79999999999998
43,28,70,0.8207090403471663,-97.82
43,29,70,0.17929095965283365,-96.32
43,29,71,0.8207090403471663,-100.34
43,30,71,0.17929095965283365,-98.839999999999975
43,30,72,0.8207090403471663,-102.86
43,31,72,0.17929095965283365,-101.36000000000001
43,31,73,0.8207090403471663,-105.38000000000001
43,32,73,0.17929095965283365,-103.88
43,32,74,0.8207090403471663,-107.9
43,33,74,0.17929095965283365,-106.39999999999999
43,33,75,0.8207090403471663,-110.42000000000002
43,34,75,0.17929095965283365,-108.92
43,34,76,0.8207090403471663,-112.94000000000003
43,35,76,0.17929095965283365,-111.44000000000001
43,35,77,0.8207090403471663,-115.46000000000001
43,36,77,0.17929095965283365,-113.96000000000001
43,36,78,0.8207090403471663,-117.98000000000002
43,37,78,0.17929095965283365,-116.48
43,37,79,0.8207090403471663,-120.50000000000001
43,38,79,0.17929095965283365,-118.99999999999999
43,38,80,0.8207090403471663,-123.02000000000001
43,39,80,0.17929095965283365,-121.52
43,39,81,0.8207090403471663,-125.54000000000002
43,40,81,0.17929095965283365,-124.03999999999999
43,40,82,0.8207090403471663,-128.06
43,41,82,0.17929095965283365,-126.56
43,41,83,0.8207090403471663,-130.58
43,42,83,0.17929095965283365,-129.08
43,42,84,0.8207090403471663,-133.10000000000002
43,43,84,0.17929095965283365,-131.60000000000002
43,43,85,0.8207090403471663,-135.62
43,44,85,0.17929095965283365,-134.12000000000003
43,44,86,0.8207090403471663,-138.14000000000001
43,45,86,0.17929095965283365,-136.64000000000004
43,45,87,0.8207090403471663,-140.66000000000003
43,46,87,0.17929095965283365,-139.16000000000003
43,46,88,0.8207090403471663,-143.17999999999998
43,47,88,0.17929095965283365,-141.68
43,47,89,0.8207090403471663,-145.7
43,48,89,0.17929095965283365,-144.20000000000002
43,48,90,0.8207090403471663,-148.22
43,49,90,0.17929095965283365,-146.72
43,49,91,0.8207090403471663,-150.73999999999998
43,50,91,0.17929095965283365,-149.24
43,50,92,0.8207090403471663,-153.26
43,51,92,0.17929095965283365,-151.76000000000002
43,51,93,0.8207090403471663,-155.78
43,52,93,0.17929095965283365,-154.28000000000003
43,52,94,0.8207090403471663,-158.3
43,53,94,0.17929095965283365,-156.8
43,53,95,0.8207090403471663,-160.82
43,54,95,0.17929095965283365,-159.32000000000002
43,54,96,0.8207090403471663,-163.34
43,55,96,0.17929095965283365,-161.84000000000003
43,55,97,0.8207090403471663,-165.86
43,56,97,0.17929095965283365,-164.36
43,56,98,0.8207090403471663,-168.38
43,57,98,0.17929095965283365,-166.88000000000002
43,57,99,0.8207090403471663,-170.90000000000003
43,58,99,0.17929095965283365,-169.40000000000003
43,58,100,0.8207090403471663,-173.42000000000002
43,59,100,1,-175.1946290709852
43,60,100,1,-177.6846290709852
43,61,100,1,-180.17462907098522
43,62,100,1,-182.6646290709852
43,63,100,1,-185.15462907098518
43,64,100,1,-187.6446290709852
43,65,100,1,-190.13462907098523
43,66,100,1,-192.62462907098518
43,67,100,1,-195.1146290709852
43,68,100,1,-197.6046290709852
43,69,100,1,-200.0946290709852
43,70,100,1,-202.58462907098522
43,71,100,1,-205.07462907098522
43,72,100,1,-207.5646290709852
43,73,100,1,-210.0546290709852
43,74,100,1,-212.54462907098522
43,75,100,1,-215.0346290709852
43,76,100,1,-217.52462907098518
43,77,100,1,-220.0146290709852
43,78,100,1,-222.5046290709852
43,79,100,1,-224.99462907098518
43,80,100,1,-227.4846290709852
43,81,100,1,-229.9746290709852
43,82,100,1,-232.46462907098518
43,83,100,1,-234.95462907098522
43,84,100,1,-237.44462907098523
43,85,100,1,-239.93462907098518
43,86,100,1,-242.4246290709852
43,87,100,1,-244.9146290709852
43,88,100,1,-247.4046290709852
43,89,100,1,-249.8946290709852
43,90,100,1,-252.3846290709852
43,91,100,1,-254.8746290709852
43,92,100,1,-257.3646290709852
43,93,100,1,-259.8546290709852
43,94,100,1,-262.3446290709852
43,95,100,1,-264.83462907098516
43,96,100,1,-267.3246290709852
43,97,100,1,-269.81462907098523
43,98,100,1,-272.30462907098513
43,99,100,1,-274.79462907098514
43,100,100,1,-277.2846290709852
44,0,42,0.17929095965283365,6.720000000000001
44,0,43,0.8207090403471663,2.7
44,1,43,0.17929095965283365,-25.789999999999996
44,1,44,0.8207090403471663,-29.809999999999995
44,2,44,0.17929095965283365,-28.31
44,2,45,0.8207090403471663,-32.33
44,3,45,0.17929095965283365,-30.830000000000002
44,3,46,0.8207090403471663,-34.85
44,4,46,0.17929095965283365,-33.35
44,4,47,0.8207090403471663,-37.37
44,5,47,0.17929095965283365,-35.86999999999999
44,5,48,0.8207090403471663,-39.88999999999999
44,6,48,0.17929095965283365,-38.39
44,6,49,0.8207090403471663,-42.41
